Series Name,Series Code,Country Name,Country Code,2024 [YR2024]
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,South Sudan,SSD,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Spain,ESP,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sri Lanka,LKA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Kitts and Nevis,KNA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Lucia,LCA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Martin (French part),MAF,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Vincent and the Grenadines,VCT,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa,SSF,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa (excluding high income),SSA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sudan,SDN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Suriname,SUR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sweden,SWE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Switzerland,CHE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Syrian Arab Republic,SYR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tajikistan,TJK,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tanzania,TZA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Thailand,THA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Timor-Leste,TLS,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Togo,TGO,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tonga,TON,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Trinidad and Tobago,TTO,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tunisia,TUN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turkiye,TUR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turkmenistan,TKM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turks and Caicos Islands,TCA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tuvalu,TUV,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uganda,UGA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Ukraine,UKR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United Arab Emirates,ARE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United Kingdom,GBR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United States,USA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Upper middle income,UMC,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uruguay,URY,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uzbekistan,UZB,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Vanuatu,VUT,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,"Venezuela, RB",VEN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Viet Nam,VNM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Virgin Islands (U.S.),VIR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,West Bank and Gaza,PSE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,World,WLD,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,"Yemen, Rep.",YEM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Zambia,ZMB,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Zimbabwe,ZWE,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Afghanistan,AFG,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Africa Eastern and Southern,AFE,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Africa Western and Central,AFW,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Albania,ALB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Algeria,DZA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,American Samoa,ASM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Andorra,AND,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Angola,AGO,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Antigua and Barbuda,ATG,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Arab World,ARB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Argentina,ARG,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Armenia,ARM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Aruba,ABW,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Australia,AUS,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Austria,AUT,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Azerbaijan,AZE,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Bahamas, The",BHS,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bahrain,BHR,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bangladesh,BGD,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Barbados,BRB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Belarus,BLR,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Belgium,BEL,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Belize,BLZ,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Benin,BEN,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bermuda,BMU,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bhutan,BTN,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bolivia,BOL,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bosnia and Herzegovina,BIH,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Botswana,BWA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Brazil,BRA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,British Virgin Islands,VGB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Brunei Darussalam,BRN,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Bulgaria,BGR,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Burkina Faso,BFA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Burundi,BDI,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cabo Verde,CPV,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cambodia,KHM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cameroon,CMR,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Canada,CAN,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Caribbean small states,CSS,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cayman Islands,CYM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Central African Republic,CAF,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Central Europe and the Baltics,CEB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Chad,TCD,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Channel Islands,CHI,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Chile,CHL,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,China,CHN,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Colombia,COL,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Comoros,COM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Congo, Dem. Rep.",COD,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Congo, Rep.",COG,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Costa Rica,CRI,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cote d'Ivoire,CIV,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Croatia,HRV,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cuba,CUB,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Curacao,CUW,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Cyprus,CYP,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Czechia,CZE,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Denmark,DNK,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Djibouti,DJI,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Dominica,DMA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Dominican Republic,DOM,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Early-demographic dividend,EAR,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,East Asia & Pacific,EAS,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,East Asia & Pacific (excluding high income),EAP,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Ecuador,ECU,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Egypt, Arab Rep.",EGY,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,El Salvador,SLV,..
